薬局名,クローバー薬局　本店
集計期間開始日,2025/12/01
集計期間終了日,2026/02/28
集計開始時刻,
集計終了時刻,
時刻通し集計,0
出力順,医薬品名(昇順)
検索キー,
医療情報,
No,ID,処方薬種別,剤型,医薬品名,単位,麻薬,毒薬,ハイリスク,後発,使用回数,使用量,薬価,使用金額,レセコード,YJコード,後発区分,向精神薬,覚せい剤,劇薬,抗がん剤,制吐剤,RMP,選定療養
709,1918,0,内用,ビソプロロールフマル酸塩錠５ｍｇ「トーワ」,錠,False,False,True,True,31,"2,007.0",10.4,20873,621400001,2123016F2200,3:後発品,False,False,False,False,False,False,False
710,1345,0,内用,ビソプロロールフマル酸塩錠０．６２５ｍｇ「トーワ」,錠,False,False,True,True,61,"5,290.0",10.4,55016,622339301,2123016F3100,★:後発品(同額以上),False,False,False,False,False,False,False
711,1287,0,内用,ピタバスタチンＣａ錠１ｍｇ「トーワ」,錠,False,False,False,True,130,"7,327.5",10.4,76206,622280201,2189016F1184,3:後発品,False,False,False,False,False,False,False
712,1289,0,内用,ピタバスタチンＣａ錠２ｍｇ「トーワ」,錠,False,False,False,True,71,"5,877.0",15.9,93444,622280301,2189016F2180,3:後発品,False,False,False,False,False,False,False
713,119,0,内用,ピドキサール錠２０ｍｇ,錠,False,False,False,False,83,"10,952.0",6.1,66807,610463158,3134003F2147,　:準先発品,False,False,False,False,False,False,True
714,935,0,内用,ビビアント錠２０ｍｇ,錠,False,False,False,False,2,150.0,51.7,7755,622003201,3999027F1020,2:先発品(後発あり),False,False,False,False,False,False,True
715,577,0,内用,ビブラマイシン錠５０ｍｇ,錠,False,False,False,False,5,176.0,12.5,2200,620006083,6152004F1074,基:基礎的医薬品,False,False,False,False,False,False,False
716,214,0,内用,ヒポカ１５ｍｇカプセル,カプセル,False,False,False,False,1,91.0,53.8,4896,612140699,2149030N3020,1:先発品(後発なし),False,False,True,False,False,False,False
717,1129,0,内用,ビムパット錠５０ｍｇ,錠,False,False,True,False,6,364.0,217.8,79279,622507901,1139015F1027,2:先発品(後発あり),False,False,True,False,False,False,False
718,1312,0,内用,ピモベンダン錠１．２５ｍｇ「ＴＥ」,錠,False,False,False,True,2,336.0,31.9,10718,620008499,2119006F1020,3:後発品,False,False,False,False,False,False,False
719,334,0,内用,ツムラ白虎加人参湯エキス顆粒（医療用）,g,False,False,False,False,1,630.0,17.7,11151,615101497,5200125D1035,1:先発品(後発なし),False,False,False,False,False,False,False
720,1135,0,内用,ビラノア錠２０ｍｇ,錠,False,False,False,False,66,"3,553.0",48.7,173031,622516602,4490033F1028,1:先発品(後発なし),False,False,False,False,False,False,False
721,2126,0,内用,ピリドキサール錠２０ｍｇ「ツルハラ」,錠,False,False,False,True,133,"15,996.0",5.9,94376,620703202,3134003F2163,3:後発品,False,False,False,False,False,False,False
722,1836,0,内用,ピルシカイニド塩酸塩カプセル２５ｍｇ「トーワ」,カプセル,False,False,True,True,4,133.0,11.9,1583,621643001,2129008M1130,3:後発品,False,False,True,False,False,False,False
723,698,0,外用,ヒルドイドソフト軟膏０．３％,g,False,False,False,False,"1,110","66,740.0",18.2,1214668,620009048,3339950M1137,　:準先発品,False,False,False,False,False,False,True
724,699,0,外用,ヒルドイドローション０．３％,g,False,False,False,False,28,"3,300.0",18.2,60060,620009049,3339950Q1074,　:準先発品,False,False,False,False,False,False,True
725,1459,0,外用,ビレーズトリエアロスフィア５６吸入,キット,False,False,False,False,1,3.0,"4,127.6",12383,622687001,2290805G1027,1:先発品(後発なし),False,False,False,False,False,False,False
726,1380,0,外用,ピレノキシン懸濁性点眼液０．００５％「参天」　５ｍＬ,瓶,False,False,False,True,3,10.0,67.0,670,620212001,1319706Q3043,3:後発品,False,False,False,False,False,False,False
727,1706,0,内用,ファモチジンＯＤ錠１０ｍｇ「トーワ」,錠,False,False,False,True,52,"4,179.0",10.4,43462,621687301,2325003F3230,3:後発品,False,False,False,False,False,False,False
728,1693,0,内用,ファモチジンＯＤ錠２０ｍｇ「トーワ」,錠,False,False,False,True,150,"12,336.0",10.4,128294,621687401,2325003F4252,3:後発品,False,False,False,False,False,False,False
729,17,0,内用,ファロム錠２００ｍｇ,錠,False,False,False,False,7,156.0,153.0,23868,610411056,6139001F2024,基:基礎的医薬品,False,False,False,False,False,False,False
730,1125,0,内用,フィコンパ錠２ｍｇ,錠,False,False,True,False,8,237.0,195.7,46381,622484601,1139014F1022,1:先発品(後発なし),False,False,False,False,False,False,False
731,2057,0,外用,ブイタマークリーム１％,g,False,False,False,False,3,165.0,300.8,49632,622969801,2699717N1028,1:先発品(後発なし),False,False,False,False,False,False,False
732,1529,0,内用,フィナステリド錠1ｍｇ「VTRS」,錠,False,False,False,False,2,180.0,0.0,34614,50000008,,1:先発品(後発なし),False,False,False,False,False,False,False
733,2046,0,内用,フェキソフェナジン塩酸塩錠３０ｍｇ「杏林」,錠,False,False,False,True,48,"1,796.0",10.4,18678,622234901,4490023F2152,3:後発品,False,False,False,False,False,False,False
734,1682,0,内用,フェキソフェナジン塩酸塩錠６０ｍｇ「トーワ」,錠,False,False,False,True,412,"41,121.0",23.1,949895,622236601,4490023F1202,3:後発品,False,False,False,False,False,False,False
735,380,0,内用,フェノバール散１０％,g,False,False,True,False,1,5.32,7.7,41,620000465,1125003B2031,1:先発品(後発なし),True,False,True,False,False,False,False
736,1178,0,内用,フェノフィブラート錠５３．３ｍｇ「武田テバ」,錠,False,False,False,True,26,"2,733.0",8.8,24050,622590501,2183006F3040,3:後発品,False,False,False,False,False,False,False
737,1778,0,内用,フェブキソスタット錠１０ｍｇ「トーワ」,錠,False,False,False,True,139,"7,297.5",6.1,44515,622913301,3949003F1112,3:後発品,False,False,False,False,False,False,False
738,1866,0,内用,フェブキソスタット錠２０ｍｇ「トーワ」,錠,False,False,False,True,87,"5,074.0",10.4,52770,622913401,3949003F2119,3:後発品,False,False,False,False,False,False,False
739,1771,0,内用,フェブキソスタット錠４０ｍｇ「トーワ」,錠,False,False,False,True,15,"1,038.0",17.3,17957,622913501,3949003F3115,3:後発品,False,False,False,False,False,False,False
740,962,0,内用,フェブリク錠１０ｍｇ,錠,False,False,False,False,20,790.0,14.2,11218,622057201,3949003F1023,2:先発品(後発あり),False,False,False,False,False,False,True
741,963,0,内用,フェブリク錠２０ｍｇ,錠,False,False,False,False,5,374.0,27.7,10360,622057301,3949003F2020,2:先発品(後発あり),False,False,False,False,False,False,True
742,1530,0,内用,フェブリク錠４０ｍｇ,錠,False,False,False,False,1,91.0,48.8,4441,622057401,3949003F3026,2:先発品(後発あり),False,False,False,False,False,False,True
743,448,0,内用,フェマーラ錠２．５ｍｇ,錠,False,False,True,False,2,180.0,172.7,31086,620003467,4291015F1026,2:先発品(後発あり),False,False,True,True,False,False,False
744,1358,0,外用,フェルビナクスチック軟膏３％「三笠」,g,False,False,False,True,44,"3,280.0",4.5,14760,620645302,2649731M1098,★:後発品(同額以上),False,False,False,False,False,False,False
745,801,0,内用,フェロ・グラデュメット錠１０５ｍｇ,錠,False,False,False,False,3,210.0,6.1,1281,620729101,3222007G1033,1:先発品(後発なし),False,False,False,False,False,False,False
746,754,0,内用,フェロベリン配合錠,錠,False,False,False,False,5,75.0,8.9,668,620425801,2319100F1064,　:準先発品,False,False,False,False,False,False,True
747,267,0,内用,フェロミア錠　鉄５０ｍｇ,錠,False,False,False,False,71,"6,734.0",6.1,41077,613220039,3222013F1025,2:先発品(後発あり),False,False,False,False,False,False,False
748,1732,0,外用,フェンタニルクエン酸塩１日用テープ１ｍｇ「第一三共」,枚,True,False,False,True,3,30.0,240.1,7203,622643101,8219701S1033,3:後発品,False,False,True,False,False,False,False
749,1733,0,外用,フェンタニルクエン酸塩１日用テープ４ｍｇ「第一三共」,枚,True,False,False,True,1,7.0,864.0,6048,622643301,8219701S3036,3:後発品,False,False,True,False,False,False,False
750,1190,0,外用,フェントステープ０．５ｍｇ,枚,True,False,False,False,4,110.0,262.7,28897,622645901,8219701S6027,2:先発品(後発あり),False,False,True,False,False,True,True
751,493,0,内用,フォサマック錠３５ｍｇ,錠,False,False,False,False,6,51.0,202.1,10307,620004357,3999018F2028,2:先発品(後発あり),False,False,True,False,False,False,False
752,1576,0,内用,フォシーガ錠１０ｍｇ,錠,False,False,True,False,45,"2,878.0",220.3,634023,622342001,3969019F2023,2:先発品(後発あり),False,False,False,False,False,True,False
753,1069,0,内用,フォシーガ錠５ｍｇ,錠,False,False,True,False,5,434.0,149.3,64796,622341901,3969019F1027,2:先発品(後発あり),False,False,False,False,False,True,False
754,1747,0,内用,フォゼベル錠１０ｍｇ,錠,False,False,False,False,52,"1,665.0",307.8,512487,622951301,2190045F2021,1:先発品(後発なし),False,False,False,False,False,False,False
755,1711,0,内用,フォゼベル錠５ｍｇ,錠,False,False,False,False,75,"2,185.0",208.3,455136,622951201,2190045F1025,1:先発品(後発なし),False,False,False,False,False,False,False
756,264,0,内用,フォリアミン錠　５ｍｇ,錠,False,False,False,False,8,"1,057.0",10.1,10676,613130585,3135001F1025,1:先発品(後発なし),False,False,False,False,False,False,False
757,1736,0,外用,フシジンレオ軟膏２％　２０ｍｇ,g,False,False,False,False,4,60.0,25.0,1500,620007752,2634708M1037,基:基礎的医薬品,False,False,False,False,False,False,False
758,677,0,内用,ブスコパン錠１０ｍｇ,錠,False,False,False,False,46,378.0,6.1,2306,620008704,1242002F1330,:,False,False,False,False,False,False,False
759,2002,0,外用,ブデソニド吸入液０．５ｍｇ「武田テバ」　２ｍＬ,管,False,False,False,True,3,155.0,58.4,9052,622701901,2290701G5034,3:後発品,False,False,False,False,False,False,False
760,957,0,内用,プラザキサカプセル１１０ｍｇ,カプセル,False,False,True,False,2,210.0,216.3,45423,622043401,3339001M2020,1:先発品(後発なし),False,False,False,False,False,False,False
761,956,0,内用,プラザキサカプセル７５ｍｇ,カプセル,False,False,True,False,5,"1,260.0",122.4,154224,622043301,3339001M1024,1:先発品(後発なし),False,False,False,False,False,False,False
762,841,0,内用,プラバスタチンＮａ錠１０ｍｇ「トーワ」,錠,False,False,False,True,28,"1,421.0",14.1,20036,621531101,2189010F2370,3:後発品,False,False,False,False,False,False,False
763,840,0,内用,プラバスタチンＮａ錠５ｍｇ「トーワ」,錠,False,False,False,True,14,"1,198.0",10.4,12459,621531001,2189010F1357,3:後発品,False,False,False,False,False,False,False
764,450,0,内用,プラビックス錠７５ｍｇ,錠,False,False,True,False,14,543.0,58.2,31603,620003469,3399008F2021,2:先発品(後発あり),False,False,False,False,False,False,True
765,1784,0,内用,プラミペキソール塩酸塩ＬＡ錠１．５ｍｇＭＩ「オーハラ」,錠,False,False,False,True,1,210.0,74.0,15540,622528301,1169012G2067,3:後発品,False,False,True,False,False,False,False
766,1792,0,内用,プラミペキソール塩酸塩錠０．５ｍｇ「日新」,錠,False,False,False,True,1,270.0,37.7,10179,622245301,1169012F2185,3:後発品,False,False,True,False,False,False,False
767,2076,0,内用,プランルカスト錠１１２．５ｍｇ「ＡＦＰ」,錠,False,False,False,True,2,360.0,13.4,4824,620009428,4490017F1037,3:後発品,False,False,False,False,False,False,False
768,578,0,内用,プリンペラン錠５　５ｍｇ,錠,False,False,False,False,15,163.0,6.7,1092,620006100,2399004F1200,　:準先発品,False,False,False,False,False,False,True
769,715,0,内用,フルイトラン錠１ｍｇ,錠,False,False,False,False,7,239.75,10.1,2421,620009430,2132003F3039,　:準先発品,False,False,False,False,False,False,True
770,201,0,内用,フルイトラン錠２ｍｇ,錠,False,False,False,False,2,119.0,10.1,1202,612130207,2132003F1257,　:準先発品,False,False,False,False,False,False,True
771,1212,0,外用,フルタイド２００ディスカス　２００μｇ６０ブリスター,個,False,False,False,False,2,4.0,"1,247.6",4990,660451016,2290700G6028,1:先発品(後発なし),False,False,False,False,False,False,False
772,1310,0,外用,フルタイド５０ディスカス　５０μｇ６０ブリスター,個,False,False,False,False,1,3.0,646.5,1940,660451012,2290700G4025,1:先発品(後発なし),False,False,False,False,False,False,False
773,1630,0,外用,フルタイド５０μｇエアゾール１２０吸入用　８．８３ｍｇ１０．６ｇ,瓶,False,False,False,False,2,2.0,891.7,1783,621512601,2290700G7032,1:先発品(後発なし),False,False,False,False,False,False,False
774,1891,0,外用,フルチカゾンフランカルボン酸エステル２７．５トーワ５６　３ｍｇ,瓶,False,False,False,True,22,36.0,459.7,16549,622940601,1329711Q3040,3:後発品,False,False,False,False,False,False,False
775,1895,0,外用,フルチカゾンプロピオン酸エステル５０トーワ５６　４．０８ｍｇ８,瓶,False,False,False,True,31,49.0,474.1,23231,621907901,1329707Q3265,3:後発品,False,False,False,False,False,False,False
776,1475,0,外用,フルティフォーム１２５エアゾール１２０吸入用,瓶,False,False,False,False,1,1.0,"4,340.4",4340,622278201,2290802G4022,1:先発品(後発なし),False,False,False,False,False,False,False
777,1995,0,内用,フルニトラゼパム錠１ｍｇ「アメル」,錠,False,False,False,True,46,"1,173.0",5.9,6921,610444126,1124008F1067,3:後発品,True,False,False,False,False,False,False
778,120,0,内用,フルニトラゼパム錠２ｍｇ「アメル」,錠,False,False,False,True,6,91.0,6.1,555,610463174,1124008F2047,3:後発品,True,False,False,False,False,False,False
779,894,0,内用,フルバスタチン錠３０ｍｇ「サワイ」,錠,False,False,False,True,4,181.0,25.6,4634,621964501,2189012F3030,3:後発品,False,False,False,False,False,False,False
780,422,0,内用,ブルフェン錠１００　１００ｍｇ,錠,False,False,False,False,4,145.0,6.1,885,620002537,1149001F1455,☆:先発品(同額以下),False,False,False,False,False,False,False
781,1755,0,内用,フルボキサミンマレイン酸塩錠２５ｍｇ「トーワ」,錠,False,False,True,True,4,379.0,10.4,3942,622055001,1179039F1184,3:後発品,False,False,False,False,False,False,False
782,636,0,外用,フルメトロン点眼液０．０２％,mL,False,False,False,False,7,60.0,24.2,1452,620007763,1315704Q1115,2:先発品(後発あり),False,False,False,False,False,False,False
783,637,0,外用,フルメトロン点眼液０．１％,mL,False,False,False,False,2,20.0,28.0,560,620007764,1315704Q3126,2:先発品(後発あり),False,False,False,False,False,False,True
784,1910,0,内用,フレカイニド酢酸塩錠５０ｍｇ「ＶＴＲＳ」,錠,False,False,True,True,16,"1,106.0",14.4,15926,622633003,2129009F1062,3:後発品,False,False,True,False,False,False,False
